,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Significance,-log10.padj,Rank,Gene
0,61316838.78696793,-2.601443950825026,3.452643291581007,-0.7534644419156875,0.451170871057938,0.79208011202037,Not significant,0.3456589474714577,-0.899212377948169,IGKV2-28
1,43171122.4074354,-0.3260123671318646,2.206109943281996,-0.1477770263103302,0.8825187405992206,0.9607166036902908,Not significant,0.054276063444489,-0.017694667922137124,H2BC13
2,4718985.708857942,-1.2400022587015684,1.6791457231635851,-0.7384720942297666,0.4602276187538994,0.79208011202037,Not significant,0.3370273224068327,-0.41791464102861425,MYCBP2
3,11861225.742447924,-2.168068260044296,1.932332879241156,-1.1219952231500174,0.2618644709484777,0.613886071863554,Not significant,0.5819234214591926,-1.2616496998420554,LDHA
4,4981944.692416428,-5.0019598843317095,2.772029819751319,-1.8044394214996,0.0711624477842482,0.613886071863554,Not significant,1.147749121845721,-5.740995064749244,CP
5,12938115.702446263,-6.082011227851549,2.556942661333255,-2.3786263649260846,0.0173772797209021,0.3119254795972306,Down-regulated,1.7600182080177509,-10.704450502387123,HP
6,9845654.814197546,-3.053620965553357,2.6209692589497204,-1.1650731709753093,0.2439893757247455,0.613886071863554,Not significant,0.6126290841718165,-1.870737015534811,SERPINA1
7,14473086.601803228,-3.749564406136892,2.8509539461854576,-1.3151964138718424,0.1884439000814282,0.613886071863554,Not significant,0.7248179160750923,-2.717751459045483,A2M
8,14176020.871705612,-3.955194004932221,2.4311145753549552,-1.6269056362161547,0.1037571407563993,0.613886071863554,Not significant,0.9839820046459076,-3.8918397257366824,C3
9,17953845.91820275,-2.6419877498699424,2.376880965843975,-1.1115355744926143,0.2663378862433196,0.613886071863554,Not significant,0.5745670513001025,-1.5179991110137658,CST4
10,25701320.91678664,-3.870756252657951,3.367820253268597,-1.149335760690089,0.2504175577020492,0.613886071863554,Not significant,0.6013352244001356,-2.3276220797902973,IGKV3-20
11,33831744.63748169,-2.346498909165156,2.9264133174192306,-0.801834414570839,0.4226487484374609,0.79208011202037,Not significant,0.3740204127347261,-0.8776384904875362,IGLV1-47
12,18361467.33724393,-3.2974440514595496,1.9819559750929343,-1.6637322387067308,0.0961659506705885,0.613886071863554,Not significant,1.016978670721535,-3.3534302682319654,PIGR
13,7383917.320609732,-3.291487654291769,2.579380296202799,-1.2760769162799643,0.201928330729801,0.613886071863554,Not significant,0.694802744867863,-2.2869346569006046,IGHG1
14,29696886.702261817,-2.4554444586659776,2.423186152745,-1.013312351543622,0.3109109896417203,0.6684586277296988,Not significant,0.5073639268586859,-1.2458039427321708,IGHG2
15,2276240.571210897,-2.187189484831282,3.5068190867119675,-0.6236961276727894,0.5328271666491013,0.8232318213058062,Not significant,0.2734136403974071,-0.5980074392866502,IGHG3
16,23694683.025613472,-1.84701661442234,1.460732407939728,-1.264445564692743,0.2060701472798092,0.613886071863554,Not significant,0.6859849185104182,-1.2670255417318974,IGHM
17,25206685.40405392,-2.5751330256638867,2.1900890787844167,-1.1758120026301324,0.2396700090039306,0.613886071863554,Not significant,0.6203863078061445,-1.597577269901284,IGHA1
18,6780661.108447263,-3.419672542151823,2.5845933445631903,-1.3230988733083522,0.1858024993605362,0.613886071863554,Not significant,0.7309484483015346,-2.499604338385239,FGA
19,16141193.752565404,-7.61608004488754,2.7674661622458654,-2.7520047575602185,0.0059231660392865,0.2546961396893225,Down-regulated,2.22744609296513,-16.96440773969444,FGB
20,47735986.965526335,-2.714511166797021,2.02063217753208,-1.343396980895562,0.1791434639748833,0.613886071863554,Not significant,0.7467990323844089,-2.027194312760688,TF
21,28700158.91691504,-3.374254274941563,1.4332543378116722,-2.3542606402248585,0.0185595924102905,0.3119254795972306,Down-regulated,1.7314315656120585,-5.842290362035252,LTF
22,17692684.80554267,-1.923166749269572,2.425709948773464,-0.7928263435791248,0.4278790058817067,0.79208011202037,Not significant,0.3686790218904638,-0.7090312360529687,HPX
23,2037182.853242725,-0.2929991236037114,3.533840905701448,-0.0829123696912871,0.9339212183176024,0.9708661765898352,Not significant,0.0296897574883152,-0.008699072924083081,VTN
24,2838297.8582751444,-0.7650477523240969,3.5338408388413782,-0.2164918532592795,0.8286043747564721,0.9607166036902908,Not significant,0.081652778100747,-0.06246827435699474,ALDOA
25,27229822.038159747,3.780758146418736,1.310876830175952,2.884144459179483,0.0039247866642284,0.2546961396893225,Up-regulated,2.4061839447955204,9.097199551067634,ANXA1
26,8999790.730030503,1.1725729585748683,0.8086766919269318,1.4499898046781057,0.1470613623193253,0.613886071863554,Not significant,0.8325014152102923,0.9761686474508974,KRT6B
27,6490372.113264276,-2.829549784780458,3.5338408370229715,-0.8007009696464337,0.4233047810820404,0.79208011202037,Not significant,0.3733468262913534,-1.0564034319811662,GAPDH
28,7812869.430658,-1.5671426303508635,3.5338408125616043,-0.443467239605192,,,Not significant,,,H2AC18
29,25823817.4985005,0.4305808015778554,1.3447632532875886,0.3201907849022494,0.7488237083651959,0.9470417488148064,Not significant,0.1256204139371768,0.05408973852761158,S100A8
30,9845584.261338636,-2.839201732367779,1.9463888743499789,-1.458702199639302,0.1446470904286752,0.613886071863554,Not significant,0.839690297746933,-2.3840501480155085,MPO
31,114578748.94210333,-0.0465570098775221,0.6664985540730382,-0.069853129602469,0.944310559108724,0.9708661765898352,Not significant,0.0248851540848715,-0.0011585783645330218,S100A9
32,32332550.92353925,-2.408047323971593,0.9949984274879335,-2.420151889135317,0.0155140254469751,0.3119254795972306,Down-regulated,1.8092755005370695,-4.356821027395655,ENO1
33,2030557.039842905,-3.642145152894188,3.1874271247753936,-1.1426598978794964,0.2531798259543176,0.613886071863554,Not significant,0.596570903021891,-2.172797822798889,GPI
34,4789762.3699071845,0.9142929494865364,2.57848240531651,0.3545856848204115,0.7229000020533012,0.9364223273347454,Not significant,0.140921774019475,0.12884378441514097,P4HB
35,4348788.60773494,-0.6086428983010674,3.30631178105914,-0.1840851494368433,0.8539466564233981,0.9607166036902908,Not significant,0.0685692575832786,-0.04173419166983913,TUBB
36,9749473.862303415,-1.7277033731238227,2.3898574162516697,-0.7229315696304631,0.4697219268958008,0.79208011202037,Not significant,0.3281591662217228,-0.5669616984027718,PFN1
37,5232768.522867063,-0.2193618698771137,1.9099726182221084,-0.114850793034565,0.9085633883719988,0.9708661765898352,Not significant,0.0416447675746277,-0.009135274085768126,HSP90AA1
38,4242153.281067816,-1.5370208318048186,3.2998767215856,-0.4657812886616794,0.6413720597786068,0.86636669217119,Not significant,0.1928899632542801,-0.2964758917678945,ELANE
39,9075213.286216848,-0.7595751788240448,3.082176641476541,-0.2464411573958863,0.8053407494421527,0.9607166036902908,Not significant,0.0940203254821064,-0.07141550554116587,CTSG
40,6201940.247874738,-1.547496350039181,3.066975462105127,-0.5045675680029739,0.6138625936913314,0.86636669217119,Not significant,0.2119288299661698,-0.32795909084072195,VIM
41,9145504.435069231,-1.485521373413326,2.4109568171979148,-0.6161542848120534,0.5377926970556585,0.8232318213058062,Not significant,0.2693850995652341,-0.4001773230832321,GSTP1
42,2479926.005522406,-5.515595074665017,3.4507206392677783,-1.598389336969159,0.1099563562232252,0.613886071863554,Not significant,0.9587796604106584,-5.288240372650025,C4B
43,22299214.287275054,-0.3508741271878391,1.6825384289167995,-0.2085385517249244,0.8348084843176209,0.9607166036902908,Not significant,0.0784131457666203,-0.027513144080915698,UBA52
44,4759888.864095699,-2.02547657948726,3.343572757615028,-0.605782115814352,0.5446594470924757,0.8232318213058062,Not significant,0.2638749591487487,-0.534472549668948,HSPA1A
45,31131344.75637209,-4.586882530509209,3.146403638439417,-1.4578175776532771,0.1448908319078401,0.613886071863554,Not significant,0.8389590940167702,-3.8482068121573563,IGLC3
46,11224946.022049244,-1.27434456578688,2.2160465807637517,-0.5750531495360908,0.5652553519853991,0.838137246047316,Not significant,0.2477553169494805,-0.31572564179937657,HSPA8
47,11353589.36195548,-0.593489003881763,3.533840819479936,-0.1679444644507515,0.8666269693152631,0.9607166036902908,Not significant,0.0621677999052097,-0.03689590563926366,SCGB1A1
48,4567476.947249795,-1.6293991287282497,3.5338408377539747,-0.4610844697136549,0.6447380034762344,0.86636669217119,Not significant,0.1906167299539552,-0.31059073370800266,PIP
49,2479113.247889156,-1.057054829210757,3.057371611583666,-0.3457397279433823,0.7295383247840459,0.9364223273347454,Not significant,0.1369518884106416,-0.14476565501400143,EEF2
50,3322333.7721982384,-2.814245488083281,2.5327925208972983,-1.1111235779732451,0.2665151602926856,0.613886071863554,Not significant,0.5742780817811509,-1.6161595005577254,LCP1
51,13553216.958000677,-2.4092755144156706,2.197660975534061,-1.096290802465646,0.2729515331463605,0.613886071863554,Not significant,0.5639144619547066,-1.3586253054123618,PKM
52,1070524.9384198363,-4.669184802753856,3.5338418719383875,-1.3212772308322638,0.1864089430995897,0.613886071863554,Not significant,0.7295332559003094,-3.4063255915532644,MMP9
53,5303794.517480717,-0.511144542364008,2.1510211057510884,-0.2376287898790876,0.8121690189245672,0.9607166036902908,Not significant,0.0903535811679798,-0.046183739897056285,EZR
54,3630486.020194471,-1.6895990157625045,2.795864498914613,-0.6043207803591433,0.5456303931910575,0.8232318213058062,Not significant,0.2631014462190095,-0.4445359445773299,HSPA6
55,13274799.207092512,-4.594995993681122,3.318564682682596,-1.384633548853027,0.1661645476134552,0.613886071863554,Not significant,0.7794616304811235,-3.5816230692889177,AZU1
56,1119581.215839733,2.154181342228206,2.947529711240138,0.7308429611458809,0.4648750791036009,0.79208011202037,Not significant,0.3326637347329882,0.7166180105977564,LPO
57,22741447.874492645,-4.277485689024373,2.6792933775903878,-1.5964976903243473,0.1103777210197162,0.613886071863554,Not significant,0.9571185771015148,-4.094061016251101,CFL1
58,10919561.69797913,-2.056235920171878,3.1129700534184064,-0.6605382913702911,0.5089084542808651,0.8232318213058062,Not significant,0.2933603343162706,-0.6032180569747464,PRTN3
59,29206421.589674264,-2.840819329655865,2.4256916034175124,-1.171137883172571,0.2415433586132489,0.613886071863554,Not significant,0.6170048992135653,-1.752799444178265,AZGP1
60,1824859.5583276807,-0.4343294346420687,2.75747469059307,-0.1575098535351032,0.8748430428272685,0.9607166036902908,Not significant,0.0580698575474085,-0.0252214483983114,EEF1G
61,2657652.2730015465,1.4696107605454072,3.032624785025932,0.4846002604086877,0.6279599289457883,0.86636669217119,Not significant,0.2020680683535051,0.29696140761493595,CALR
62,7768195.4038988035,-3.292011230572011,2.616401259941331,-1.2582210844241182,0.208311811782384,0.613886071863554,Not significant,0.6812861038089884,-2.2428015049718386,TKT
63,20153214.696784787,-6.189251047502498,2.814535851185532,-2.199030808186535,0.0278757317476763,0.3424732757571662,Down-regulated,1.554773723412596,-9.62288489626077,SERPINB3
64,17126626.73229264,1.398939300049813,1.8829836389635797,0.7429375758250395,0.4575194747939509,0.79208011202037,Not significant,0.3395904150061906,0.4750663774723857,SERPINB1
65,3679593.814655072,-5.169582894456043,2.4907542947732755,-2.075508975455409,0.0379393878892271,0.4078484198091919,Down-regulated,1.4209096802600985,-7.34551037763961,CORO1A
66,4222202.726935613,-2.8887723309436124,3.300641951153123,-0.8752152986283112,0.3814567706036446,0.7629135412072892,Not significant,0.4185546722623667,-1.2091091562186969,PRDX2
67,624594.194764198,-1.679589446553095,3.4153933572464554,-0.4917704260885507,0.622881645435685,0.86636669217119,Not significant,0.2055944663701104,-0.3453142959849526,VCP
68,164899790.1604056,0.3441416304711241,1.889575427342122,0.1821264319441293,0.8554835059302243,0.9607166036902908,Not significant,0.0677883594163266,0.023328796536497217,DEFA3
69,12450242.248859553,-5.7389371250560455,3.337367152044031,-1.7196001709135087,0.0855051450927649,0.613886071863554,Not significant,1.0680077517260076,-6.129229336228025,TPI1
70,17241501.162797242,-3.757803725087087,2.626691628224945,-1.4306223405548826,0.152538481138216,0.613886071863554,Not significant,0.8166205822987904,-3.0686998661451805,LYZ
71,3921472.4030616432,-0.3364176894343746,3.53384082014274,-0.0951988803561293,0.9241568592958098,0.9708661765898352,Not significant,0.0342543087096229,-0.01152375538926311,YWHAE
72,5944041.965207688,-3.679478760304061,3.1200057052189,-1.1793179589862028,0.2382715896841739,0.613886071863554,Not significant,0.6229277376743176,-2.2920493799769117,PPIA
73,33684808.400597766,-0.3314989557815164,1.4479022029968316,-0.2289512061625351,0.8189068406412927,0.9607166036902908,Not significant,0.0867655010437752,-0.02876267299387155,YWHAZ
74,2263331.1041585105,-3.281736605210809,2.5373935693298093,-1.2933494609894511,0.1958902211795434,0.613886071863554,Not significant,0.7079872434017115,-2.3234276526936912,ACTG1
75,9090084.876404855,-0.0702046489426603,2.880412851632321,-0.0243731202986667,0.9805549888490436,0.9805549888490436,Not significant,0.0085280463775654,-0.0005987085021037048,TUBA1B
76,58643985.6344202,-0.0497322127564374,1.937010955573517,-0.0256747193986378,0.9795167882058164,0.9805549888490436,Not significant,0.0089881161136906,-0.00044699890284562415,H3C1
77,35869999.817876466,-3.7204343720587847,3.432316388613452,-1.083942722879846,0.2783901953799838,0.613886071863554,Not significant,0.5553460642028267,-2.0661285856477614,HBB
78,2910192.6022303426,-4.608711944553979,2.008597785026569,-2.294492196949732,0.0217622427625974,0.3119254795972306,Down-regulated,1.662296349358574,-7.661045040677334,BASP1
79,49268467.26860282,-3.778623020983224,2.721950353918864,-1.3882042394869694,0.1650748617084643,0.613886071863554,Not significant,0.7823190578851867,-2.9560888018788742,FABP5
80,3272585.0503421733,-2.9657163238336874,3.013901096941754,-0.9840124902715088,0.3251093716746193,0.6693972352434422,Not significant,0.487970511254687,-1.4471821107774954,CAP1
81,3150583.7858754667,-2.3943604056922174,3.408701031617181,-0.7024260512973961,0.4824135035707424,0.7978377174439201,Not significant,0.3165805440599041,-0.7580079199095349,LGALS3BP
82,3062084.7339079,-3.186718593377477,3.250603137186568,-0.9803468645316132,0.3269149288398206,0.6693972352434422,Not significant,0.485565246551122,-1.5473597994823791,PCBP1
83,10772918.925024016,-0.2291941532943455,3.533840798785864,-0.0648569548953905,0.9482878934133274,0.9708661765898352,Not significant,0.0230597939491931,-0.005285169949327384,LEG1
84,4174628.5267274766,1.3731075207940209,3.5338408119432274,0.3885595288144745,0.6976020099624234,0.9229811208733602,Not significant,0.1563922767648072,0.21474341141985676,BPIFB2
85,5901828.483713117,1.6347629355472464,3.0696496372731583,0.5325568480836284,0.5943403799342459,0.8663266554973753,Not significant,0.2259647624443346,0.3693988183837366,BPIFB1
86,5390301.82721965,-0.5393064634067125,3.3085371912585018,-0.163004503873076,0.8705148885245702,0.9607166036902908,Not significant,0.0602237966905101,-0.03247908280608388,DHX33
